id,nsensor,lat,lon,grupo,gdesc,x,y,gr,gg,gb,sensor_id,datatype
1025,899,-34.654305,-58.468582,25,Grupo id: 25,784,1899,159,69,182,84,
1026,585,-34.64936,-58.46506,25,Grupo id: 25,825,1829,159,69,182,84,
1027,296,-34.68565,-58.484985,26,Grupo id: 26,593,2343,234,57,246,85,
1028,457,-34.678307,-58.47992,26,Grupo id: 26,652,2239,234,57,246,85,
1029,527,-34.67146,-58.476913,26,Grupo id: 26,687,2142,234,57,246,85,
1030,212,-34.66334,-58.473305,26,Grupo id: 26,729,2027,234,57,246,85,
1031,1,-34.654163,-58.469013,26,Grupo id: 26,779,1897,234,57,246,85,
1032,973,-34.64936,-58.465748,26,Grupo id: 26,817,1829,234,57,246,85,
1033,585,-34.70478,-58.46051,27,Grupo id: 27,878,2614,138,128,75,86,
1034,517,-34.700264,-58.46738,27,Grupo id: 27,798,2550,138,128,75,86,
1035,435,-34.694405,-58.47485,27,Grupo id: 27,711,2467,138,128,75,86,
1036,577,-34.689533,-58.481464,27,Grupo id: 27,634,2398,138,128,75,86,
1037,934,-34.68466,-58.48799,27,Grupo id: 27,558,2329,138,128,75,86,
1038,474,-34.679153,-58.495205,27,Grupo id: 27,474,2251,138,128,75,86,
1039,202,-34.671177,-58.50585,27,Grupo id: 27,350,2138,138,128,75,86,
1040,279,-34.663692,-58.51564,27,Grupo id: 27,236,2032,138,128,75,86,
1041,794,-34.65727,-58.524227,27,Grupo id: 27,136,1941,138,128,75,86,
1042,460,-34.646114,-58.528954,27,Grupo id: 27,81,1783,138,128,75,86,
1043,516,-34.635242,-58.529896,27,Grupo id: 27,70,1629,138,128,75,86,
1044,445,-34.633125,-58.529984,27,Grupo id: 27,69,1599,138,128,75,86,
1045,686,-34.62345,-58.530327,27,Grupo id: 27,65,1462,138,128,75,86,
1046,172,-34.610676,-58.52861,27,Grupo id: 27,85,1281,138,128,75,86,
1047,142,-34.602062,-58.524487,27,Grupo id: 27,133,1159,138,128,75,86,
1048,65,-34.59133,-58.519333,27,Grupo id: 27,193,1007,138,128,75,86,
1049,141,-34.58208,-58.51504,27,Grupo id: 27,243,876,138,128,75,86,
1050,140,-34.57128,-58.510147,27,Grupo id: 27,300,723,138,128,75,86,
1051,489,-34.559418,-58.50448,27,Grupo id: 27,366,555,138,128,75,86,
1052,215,-34.549324,-58.498383,27,Grupo id: 27,437,412,138,128,75,86,
1053,292,-34.545723,-58.490223,27,Grupo id: 27,532,361,138,128,75,86,
1054,349,-34.54276,-58.48344,27,Grupo id: 27,611,319,138,128,75,86,
1055,358,-34.539017,-58.475452,27,Grupo id: 27,704,266,138,128,75,86,
1056,274,-34.535347,-58.467037,27,Grupo id: 27,802,214,138,128,75,86,
1057,461,-34.53506,-58.46738,28,Grupo id: 28,798,210,200,118,157,87,
1058,543,-34.538593,-58.47571,28,Grupo id: 28,701,260,200,118,157,87,
1059,601,-34.542404,-58.483784,28,Grupo id: 28,607,314,200,118,157,87,
1060,93,-34.5453,-58.490566,28,Grupo id: 28,528,355,200,118,157,87,
1061,894,-34.54897,-58.49864,28,Grupo id: 28,434,407,200,118,157,87,
1062,527,-34.55935,-58.504906,28,Grupo id: 28,361,554,200,118,157,87,
1063,928,-34.57135,-58.510662,28,Grupo id: 28,294,724,200,118,157,87,
1064,75,-34.58187,-58.51547,28,Grupo id: 28,238,873,200,118,157,87,
1065,515,-34.591118,-58.519936,28,Grupo id: 28,186,1004,200,118,157,87,
1066,938,-34.60213,-58.525173,28,Grupo id: 28,125,1160,200,118,157,87,
1067,257,-34.610535,-58.529125,28,Grupo id: 28,79,1279,200,118,157,87,
1068,289,-34.623524,-58.530754,28,Grupo id: 28,60,1463,200,118,157,87,
1069,980,-34.633335,-58.53041,28,Grupo id: 28,64,1602,200,118,157,87,
1070,385,-34.635597,-58.53041,28,Grupo id: 28,64,1634,200,118,157,87,
1071,459,-34.646114,-58.529552,28,Grupo id: 28,74,1783,200,118,157,87,
1072,418,-34.65755,-58.52466,28,Grupo id: 28,131,1945,200,118,157,87,
1073,229,-34.663975,-58.515984,28,Grupo id: 28,232,2036,200,118,157,87,
1074,382,-34.67153,-58.506023,28,Grupo id: 28,348,2143,200,118,157,87,
1075,186,-34.679577,-58.49546,28,Grupo id: 28,471,2257,200,118,157,87,
1076,806,-34.68551,-58.488075,28,Grupo id: 28,557,2341,200,118,157,87,
1077,368,-34.689884,-58.48189,28,Grupo id: 28,629,2403,200,118,157,87,
1078,780,-34.694332,-58.475967,28,Grupo id: 28,698,2466,200,118,157,87,
1079,686,-34.700687,-58.467724,28,Grupo id: 28,794,2556,200,118,157,87,
1080,491,-34.7057,-58.461197,28,Grupo id: 28,870,2627,200,118,157,87,
1081,249,-34.623665,-58.381165,29,Grupo id: 29,1802,1465,72,149,239,88,
1082,807,-34.625996,-58.380047,29,Grupo id: 29,1815,1498,72,149,239,88,
1083,739,-34.628605,-58.379017,29,Grupo id: 29,1827,1535,72,149,239,88,
1084,447,-34.631714,-58.378845,29,Grupo id: 29,1829,1579,72,149,239,88,
1085,85,-34.63376,-58.378414,29,Grupo id: 29,1834,1608,72,149,239,88,
1086,854,-34.636654,-58.377644,29,Grupo id: 29,1843,1649,72,149,239,88,
1087,138,-34.639973,-58.37687,29,Grupo id: 29,1852,1696,72,149,239,88,
1088,591,-34.642868,-58.376266,29,Grupo id: 29,1859,1737,72,149,239,88,
1089,55,-34.64541,-58.375668,29,Grupo id: 29,1866,1773,72,149,239,88,
1090,201,-34.648163,-58.374638,29,Grupo id: 29,1878,1812,72,149,239,88,
1091,610,-34.649784,-58.37369,29,Grupo id: 29,1889,1835,72,149,239,88,
1092,30,-34.652187,-58.372574,29,Grupo id: 29,1902,1869,72,149,239,88,
1093,423,-34.654514,-58.371887,29,Grupo id: 29,1910,1902,72,149,239,88,
1098,297,-34.582928,-58.396793,30,Grupo id: 30,1620,888,138,225,132
1099,852,-34.583565,-58.397736,30,Grupo id: 30,1609,897,138,225,132
1100,254,-34.58314,-58.397995,30,Grupo id: 30,1606,891,138,225,132
1101,741,-34.583424,-58.39645,30,Grupo id: 30,1624,895,138,225,132
